date,market_cap
2021-04-23,15035866440.123516
2021-04-24,14749295192.507734
2021-04-25,13305708757.03296
2021-04-26,13240241835.05925
2021-04-27,14722512909.574495
2021-04-28,15465994841.190392
2021-04-29,15256450650.615812
2021-04-30,15328076532.583496
2021-05-01,16116983356.547468
2021-05-02,17400548194.449566
2021-05-03,16711390230.619593
2021-05-04,17798251359.881462
2021-05-05,19675704326.64309
2021-05-06,21034869730.586624
2021-05-07,20035914393.96551
2021-05-08,20892021595.754658
2021-05-09,20499347660.6906
2021-05-10,22037403034.965916
2021-05-11,19970909380.19363
2021-05-12,20651666016.67431
2021-05-13,18348698005.81717
2021-05-14,18161248503.324707
2021-05-15,19873709750.193756
2021-05-16,17628835724.49093
2021-05-17,17224763462.609512
2021-05-18,15876330601.977694
2021-05-19,18028260936.827152
2021-05-20,11703270527.10054
2021-05-21,12918473111.556608
2021-05-22,10818938184.310692
2021-05-23,10016401298.226212
2021-05-24,8541726848.477547
2021-05-25,11186843878.059109
2021-05-26,11694252754.803888
2021-05-27,14398812017.680668
2021-05-28,13559727768.194515
2021-05-29,12046937975.187344
2021-05-30,11006436098.22436
2021-05-31,11561471923.467903
2021-06-01,13732388150.341787
2021-06-02,13254761603.323471
2021-06-03,13235164464.318453
2021-06-04,13930564847.4739
2021-06-05,12499019440.596302
2021-06-06,11634948527.53591
2021-06-07,11840904181.58888
2021-06-08,10675612008.49158
2021-06-09,10453239794.574703
2021-06-10,11050310220.142824
2021-06-11,10034956905.839642
2021-06-12,9238332118.051975
2021-06-13,9476107535.819405
2021-06-14,10078863532.53329
2021-06-15,10754787266.864405
2021-06-16,10728550364.53701
2021-06-17,9948477438.500135
2021-06-18,10068865640.08764
2021-06-19,9273199943.552856
2021-06-20,8909634823.55653
2021-06-21,9431544245.083702
2021-06-22,7662615017.308135
2021-06-23,7222229390.983124
2021-06-24,7923006406.433357
2021-06-25,8280072941.637984
2021-06-26,7548646482.081535
2021-06-27,7300862222.443049
2021-06-28,7974082851.402553
2021-06-29,8207485515.2499485
2021-06-30,8541763213.788546
2021-07-01,8524079840.57479
2021-07-02,7979565496.80555
2021-07-03,7984941870.18389
2021-07-04,8084804409.958781
2021-07-05,8462052234.464782
2021-07-06,8078719640.831789
2021-07-07,8729368508.379536
2021-07-08,8673287032.920568
2021-07-09,8090397978.88002
2021-07-10,8214360162.070957
2021-07-11,8026402613.381654
2021-07-12,8039992738.622109
2021-07-13,7718372717.076271
2021-07-14,7403536798.454784
2021-07-15,7425370139.047675
2021-07-16,6891481427.768239
2021-07-17,6692521336.291205
2021-07-18,6776190629.101993
2021-07-19,6862469517.426304
2021-07-20,6470433681.491618
2021-07-21,6098378527.310064
2021-07-22,6710757534.488321
2021-07-23,7071647316.914529
2021-07-24,7281439787.853895
2021-07-25,7365430940.223749
2021-07-26,7415877636.097328
2021-07-27,7991454885.261379
2021-07-28,8522057079.733305
2021-07-29,8402001967.26247
2021-07-30,8559160247.051825
2021-07-31,9902916406.285925
2021-08-01,10151007353.33014
2021-08-02,9737760811.636969
2021-08-03,10469397728.58376
2021-08-04,10667314342.91932
2021-08-05,10745747765.74576
2021-08-06,10648767743.06088
2021-08-07,10607452227.545568
2021-08-08,10936667406.494904
2021-08-09,10273394367.97699
2021-08-10,10660779663.94542
2021-08-11,10895542909.429403
2021-08-12,11523611255.767756
2021-08-13,11035736825.488905
2021-08-14,12296383598.097542
2021-08-15,12130143538.969357
2021-08-16,12354613873.423445
2021-08-17,12676026710.274187
2021-08-18,11743273729.35433
2021-08-19,11532629617.270151
2021-08-20,11787402600.281782
2021-08-21,12803637957.724035
2021-08-22,12487430658.953363
2021-08-23,12535219331.333893
2021-08-24,12777030467.492603
2021-08-25,11626164964.720568
2021-08-26,11890759056.800566
2021-08-27,11111513140.557398
2021-08-28,11661885184.041664
2021-08-29,11531440132.174604
2021-08-30,11575530552.158363
2021-08-31,11293069375.793505
2021-09-01,12003882155.374224
2021-09-02,13300469954.93788
2021-09-03,13496276024.88642
2021-09-04,13790722105.43838
2021-09-05,13518369649.366306
2021-09-06,14966448414.105856
2021-09-07,15710779905.659288
2021-09-08,12729172603.389456
2021-09-09,12304993305.848368
2021-09-10,12660111947.312284
2021-09-11,11879802413.809202
2021-09-12,12157292071.071722
2021-09-13,13334116916.221144
2021-09-14,12251877099.070042
2021-09-15,13816924370.12265
2021-09-16,13812895164.234589
2021-09-17,13527227285.420916
2021-09-18,12623161871.072945
2021-09-19,12858130068.426006
2021-09-20,12446260479.978111
2021-09-21,10629208013.6801
2021-09-22,9637898532.249657
2021-09-23,10996655910.305984
2021-09-24,11478067808.23183
2021-09-25,10742519170.882755
2021-09-26,11154693969.894598
2021-09-27,11141413421.704197
2021-09-28,10504305853.646223
2021-09-29,10096077468.574152
2021-09-30,10389961502.559223
2021-10-01,10859891607.807625
2021-10-02,11985438391.491632
2021-10-03,12319787469.834385
2021-10-04,12627009283.328642
2021-10-05,12185133063.65021
2021-10-06,12504224059.698664
2021-10-07,12274829797.268402
2021-10-08,12244178054.637278
2021-10-09,12042931529.36996
2021-10-10,12560659739.579176
2021-10-11,11730341073.461216
2021-10-12,11496017970.515144
2021-10-13,11305427384.083435
2021-10-14,11677138027.222088
2021-10-15,12196548691.88306
2021-10-16,12422699585.124697
2021-10-17,12565068986.69913
2021-10-18,12167974970.662249
2021-10-19,11817889327.986769
2021-10-20,11919045515.54412
2021-10-21,12677182667.867186
2021-10-22,13099897605.699818
2021-10-23,13262360419.795052
2021-10-24,14422166548.665852
2021-10-25,13688260216.863142
2021-10-26,14906050859.105484
2021-10-27,14963737992.276943
2021-10-28,13379716941.808044
2021-10-29,13906074326.947172
2021-10-30,14303415509.92257
2021-10-31,13721938690.48734
2021-11-01,13911077541.914251
2021-11-02,14623670936.227163
2021-11-03,14824084520.373726
2021-11-04,14759759681.667892
